Key,Id,Chinese (Simplified)(zh-CN),Chinese (Traditional)(zh-TW),English(en),Japanese (Japan)(ja-JP),Korean(ko),Thai(th),Vietnamese(vi)
100040Name,6.88874E+15,食用盐,,,,,,
100041Name,6.88874E+15,白砂糖,,,,,,
100042Name,6.88874E+15,芥末,,,,,,
100043Name,6.88874E+15,高汤,,,,,,
100044Name,6.88874E+15,牛奶,,,,,,
100045Name,6.88874E+15,面粉,,,,,,
100046Name,6.88874E+15,黄油,,,,,,
100047Name,6.88874E+15,奶油,,,,,,
100048Name,6.88874E+15,芝士,,,,,,
100049Name,6.88874E+15,咖喱,,,,,,
100051Name,6.88874E+15,变异章鱼,,,,,,
100052Name,6.88874E+15,变异南瓜,,,,,,
100053Name,6.88874E+15,变异蘑菇,,,,,,
100054Name,6.88874E+15,变异鸡肉,,,,,,
100055Name,6.88874E+15,变异牛奶,,,,,,
110000Name,6.88874E+15,水果沙拉配方,,,,,,
110001Name,6.88874E+15,蛋炒饭配方,,,,,,
110002Name,6.88874E+15,八宝菜配方,,,,,,
110003Name,6.88874E+15,饭团配方,,,,,,
110004Name,6.88874E+15,海鲜饭团配方,,,,,,
110005Name,6.88874E+15,海鲜寿司配方,,,,,,
110006Name,6.88874E+15,刺身料理配方,,,,,,
110007Name,6.88874E+15,香煎鱼配方,,,,,,
110008Name,6.88874E+15,杂蔬海鲜天妇罗配方,,,,,,
110009Name,6.88874E+15,大阪烧配方,,,,,,
110010Name,6.88874E+15,章鱼小丸子配方,,,,,,
110011Name,6.88874E+15,煎饺配方,,,,,,
110012Name,6.88874E+15,生菜鸡胸肉沙拉配方,,,,,,
110013Name,6.88874E+15,芝士焗龙虾配方,,,,,,
110014Name,6.88874E+15,海鲜炒面配方,,,,,,
110015Name,6.88874E+15,煎牛排配方,,,,,,
110016Name,6.88874E+15,豚骨拉面配方,,,,,,
110017Name,6.88874E+15,乌冬面配方,,,,,,
110018Name,6.88874E+15,味增汤配方,,,,,,
110019Name,6.88874E+15,茶碗蒸配方,,,,,,
110020Name,6.88874E+15,鳗鱼盖饭配方,,,,,,
110021Name,6.88874E+15,烤生蚝配方,,,,,,
110022Name,6.88874E+15,亲子丼配方,,,,,,
110023Name,6.88874E+15,咖喱蛋包饭配方,,,,,,
110024Name,6.88874E+15,可乐饼配方,,,,,,
110025Name,6.88874E+15,明太子烤土豆配方,,,,,,
110026Name,6.88874E+15,关东煮配方,,,,,,
110027Name,6.88874E+15,寿喜烧配方,,,,,,
110028Name,6.88874E+15,玉子烧配方,,,,,,
110029Name,6.88874E+15,鲷鱼烧配方,,,,,,
110030Name,6.88874E+15,可丽饼配方,,,,,,
110031Name,6.88874E+15,蛋糕配方,,,,,,
110032Name,6.88874E+15,布丁配方,,,,,,
110033Name,6.88874E+15,冰淇淋配方,,,,,,
110034Name,6.88874E+15,肉咖喱配方,,,,,,
110035Name,6.88874E+15,变异章鱼触手意面 配方,,,,,,
110036Name,6.88874E+15,变异杰克南瓜浓汤配方,,,,,,
110037Name,6.88874E+15,变异水煮大蝎子与行走菇配方,,,,,,
110038Name,6.88874E+15,变异奇怪的鸡蛋包饭配方,,,,,,
110039Name,6.88874E+15,变异史莱姆牛奶雪糕配方,,,,,,
120000Name,6.88874E+15,便当,,,,,,
120001Name,6.88874E+15,水果沙拉,,,,,,
120002Name,6.88874E+15,蛋炒饭,,,,,,
120003Name,6.88874E+15,八宝菜,,,,,,
120004Name,6.88874E+15,饭团,,,,,,
120005Name,6.88874E+15,海鲜饭团,,,,,,
120006Name,6.88874E+15,海鲜寿司,,,,,,
120007Name,6.88874E+15,刺身料理,,,,,,
120008Name,6.88874E+15,香煎鱼,,,,,,
120009Name,6.88874E+15,杂蔬海鲜天妇罗,,,,,,
120010Name,6.88874E+15,大阪烧,,,,,,
120011Name,6.88874E+15,章鱼小丸子,,,,,,
120012Name,6.88874E+15,煎饺,,,,,,
120013Name,6.88874E+15,生菜鸡胸肉沙拉,,,,,,
120014Name,6.88874E+15,芝士焗龙虾,,,,,,
120015Name,6.88874E+15,海鲜炒面,,,,,,
120016Name,6.88874E+15,煎牛排,,,,,,
120017Name,6.88874E+15,豚骨拉面,,,,,,
120018Name,6.88874E+15,乌冬面,,,,,,
120019Name,6.88874E+15,味增汤,,,,,,
120020Name,6.88874E+15,茶碗蒸,,,,,,
120021Name,6.88874E+15,鳗鱼盖饭,,,,,,
120022Name,6.88874E+15,烤生蚝,,,,,,
120023Name,6.88874E+15,亲子丼,,,,,,
120024Name,6.88874E+15,咖喱蛋包饭,,,,,,
120025Name,6.88874E+15,可乐饼,,,,,,
120026Name,6.88874E+15,明太子烤土豆,,,,,,
120027Name,6.88874E+15,关东煮,,,,,,
120028Name,6.88874E+15,寿喜烧,,,,,,
120029Name,6.88874E+15,玉子烧,,,,,,
120030Name,6.88874E+15,鲷鱼烧,,,,,,
120031Name,6.88874E+15,可丽饼,,,,,,
120032Name,6.88874E+15,蛋糕,,,,,,
120033Name,6.88874E+15,布丁,,,,,,
120034Name,6.88874E+15,冰淇淋,,,,,,
120035Name,6.88874E+15,肉咖喱,,,,,,
120036Name,6.88874E+15,变异章鱼触手意面 ,,,,,,
120037Name,6.88874E+15,变异杰克南瓜浓汤,,,,,,
120038Name,6.88874E+15,变异水煮大蝎子与行走菇,,,,,,
120039Name,6.88874E+15,变异奇怪的鸡蛋包饭,,,,,,
120040Name,6.88874E+15,变异史莱姆牛奶雪糕,,,,,,
200000Name,6.88874E+15,星野休憩,,,,,,
200001Name,6.88874E+15,晚风橘绘,,,,,,
200002Name,6.88874E+15,窗边白笺,,,,,,
200003Name,6.88874E+15,青空信约,,,,,,
210000Name,6.88874E+15,挂轴,,,,,,
210001Name,6.88874E+15,文件夹,,,,,,
210002Name,6.88874E+15,帆布包,,,,,,
210003Name,6.88874E+15,明信片,,,,,,
210004Name,6.88874E+15,立牌,,,,,,
210005Name,6.88874E+15,毯子_星织款,,,,,,
210006Name,6.88874E+15,毯子_漫印款,,,,,,
210007Name,6.88874E+15,毯子_夜织款,,,,,,
210008Name,6.88874E+15,抱枕_软拥款,,,,,,
210009Name,6.88874E+15,抱枕_双面款,,,,,,
210010Name,6.88874E+15,抱枕_半身款,,,,,,
210011Name,6.88874E+15,画册_原画款,,,,,,
210012Name,6.88874E+15,画册_典藏款,,,,,,
210013Name,6.88874E+15,画册_全彩款,,,,,,
210014Name,6.88874E+15,徽章_亮闪款,,,,,,
210015Name,6.88874E+15,徽章_哑光款,,,,,,
210016Name,6.88874E+15,徽章_闪银款,,,,,,
210017Name,6.88874E+15,海报,,,,,,
210018Name,6.88874E+15,镭射票,,,,,,
210019Name,6.88874E+15,手机壳,,,,,,
220000Name,6.88874E+15,聚酯斜纹,,,,,,
220001Name,6.88874E+15,四面弹莱卡,,,,,,
220002Name,6.88874E+15,色丁缎面,,,,,,
220003Name,6.88874E+15,雪纺,,,,,,
220004Name,6.88874E+15,塔夫绸,,,,,,
220005Name,6.88874E+15,丝绒,,,,,,
220006Name,6.88874E+15,PU 仿皮,,,,,,
220007Name,6.88874E+15,纯棉府绸,,,,,,
220008Name,6.88874E+15,欧根纱,,,,,,
220009Name,6.88874E+15,针织摇粒绒,,,,,,
300000Name,6.88874E+15,道具1,,,,,,
300001Name,6.88874E+15,道具2,,,,,,
300002Name,6.88874E+15,道具3,,,,,,
300003Name,6.88874E+15,道具4,,,,,,
300004Name,6.88874E+15,道具5,,,,,,
300005Name,6.88874E+15,道具6,,,,,,
300006Name,6.88874E+15,道具7,,,,,,
300007Name,6.88874E+15,道具8,,,,,,
300008Name,6.88874E+15,道具9,,,,,,
300009Name,6.88874E+15,道具10,,,,,,
130000Name,6.88874E+15,初级鱼饵,,,,,,
130001Name,6.88874E+15,中级鱼饵,,,,,,
130002Name,6.88874E+15,高级鱼饵,,,,,,
140000Name,6.88874E+15,竹鱼竿,,,,,,
140001Name,6.88874E+15,玻璃纤维竿,,,,,,
140002Name,6.88874E+15,铱金鱼竿,,,,,,
140003Name,6.88874E+15,高级铱金鱼竿,,,,,,
150000Name,6.88874E+15,情趣道具1,,,,,,
150001Name,6.88874E+15,情趣道具2,,,,,,
150002Name,6.88874E+15,情趣道具3,,,,,,
150003Name,6.88874E+15,情趣道具4,,,,,,
150004Name,6.88874E+15,情趣道具5,,,,,,
150005Name,6.88874E+15,情趣道具6,,,,,,
150006Name,6.88874E+15,情趣道具7,,,,,,
150007Name,6.88874E+15,情趣道具8,,,,,,
150008Name,6.88874E+15,情趣道具9,,,,,,
150009Name,6.88874E+15,情趣道具10,,,,,,
100000Text,6.88874E+15,米饭,,,,,,
100001Text,6.88874E+15,豆腐,,,,,,
100002Text,6.88874E+15,土豆,,,,,,
100003Text,6.88874E+15,南瓜,,,,,,
100004Text,6.88874E+15,牛肉,,,,,,
100005Text,6.88874E+15,番茄,,,,,,
100006Text,6.88874E+15,鸡蛋,,,,,,
100007Text,6.88874E+15,猪肉,,,,,,
100008Text,6.88874E+15,包菜,,,,,,
100009Text,6.88874E+15,生菜,,,,,,
100010Text,6.88874E+15,洋葱,,,,,,
100011Text,6.88874E+15,鸡肉,,,,,,
100012Text,6.88874E+15,香菇,,,,,,
100013Text,6.88874E+15,萝卜,,,,,,
100014Text,6.88874E+15,面条,,,,,,
100015Text,6.88874E+15,海苔,,,,,,
100016Text,6.88874E+15,红豆,,,,,,
100017Text,6.88874E+15,苹果,,,,,,
100018Text,6.88874E+15,西瓜,,,,,,
100019Text,6.88874E+15,草莓,,,,,,
100020Text,6.88874E+15,章鱼,,,,,,
100021Text,6.88874E+15,鱿鱼,,,,,,
100022Text,6.88874E+15,螃蟹,,,,,,
100023Text,6.88874E+15,龙虾,,,,,,
100024Text,6.88874E+15,生蚝,,,,,,
100025Text,6.88874E+15,扇贝,,,,,,
100026Text,6.88874E+15,大虾,,,,,,
100027Text,6.88874E+15,鰤鱼,,,,,,
100028Text,6.88874E+15,沙丁鱼,,,,,,
100029Text,6.88874E+15,河豚,,,,,,
100030Text,6.88874E+15,竹荚鱼,,,,,,
100031Text,6.88874E+15,安康鱼,,,,,,
100032Text,6.88874E+15,海鲈鱼,,,,,,
100033Text,6.88874E+15,比目鱼,,,,,,
100034Text,6.88874E+15,鲷鱼,,,,,,
100035Text,6.88874E+15,秋刀鱼,,,,,,
100036Text,6.88874E+15,青花鱼,,,,,,
100037Text,6.88874E+15,鳗鱼,,,,,,
100038Text,6.88874E+15,三文鱼,,,,,,
100039Text,6.88874E+15,金枪鱼,,,,,,
100040Text,6.88874E+15,食用盐,,,,,,
100041Text,6.88874E+15,白砂糖,,,,,,
100042Text,6.88874E+15,芥末,,,,,,
100043Text,6.88874E+15,高汤,,,,,,
100044Text,6.88874E+15,牛奶,,,,,,
100045Text,6.88874E+15,面粉,,,,,,
100046Text,6.88874E+15,黄油,,,,,,
100047Text,6.88874E+15,奶油,,,,,,
100048Text,6.88874E+15,芝士,,,,,,
100049Text,6.88874E+15,咖喱,,,,,,
100051Text,6.88874E+15,变异章鱼,,,,,,
100052Text,6.88874E+15,变异南瓜,,,,,,
100053Text,6.88874E+15,变异蘑菇,,,,,,
100054Text,6.88874E+15,变异鸡肉,,,,,,
100055Text,6.88874E+15,变异牛奶,,,,,,
110000Text,6.88874E+15,水果沙拉配方,,,,,,
110001Text,6.88874E+15,蛋炒饭配方,,,,,,
110002Text,6.88874E+15,八宝菜配方,,,,,,
110003Text,6.88874E+15,饭团配方,,,,,,
110004Text,6.88874E+15,海鲜饭团配方,,,,,,
110005Text,6.88874E+15,海鲜寿司配方,,,,,,
110006Text,6.88874E+15,刺身料理配方,,,,,,
110007Text,6.88874E+15,香煎鱼配方,,,,,,
110008Text,6.88874E+15,杂蔬海鲜天妇罗配方,,,,,,
110009Text,6.88874E+15,大阪烧配方,,,,,,
110010Text,6.88874E+15,章鱼小丸子配方,,,,,,
110011Text,6.88874E+15,煎饺配方,,,,,,
110012Text,6.88874E+15,生菜鸡胸肉沙拉配方,,,,,,
110013Text,6.88874E+15,芝士焗龙虾配方,,,,,,
110014Text,6.88874E+15,海鲜炒面配方,,,,,,
110015Text,6.88874E+15,煎牛排配方,,,,,,
110016Text,6.88874E+15,豚骨拉面配方,,,,,,
110017Text,6.88874E+15,乌冬面配方,,,,,,
110018Text,6.88874E+15,味增汤配方,,,,,,
110019Text,6.88874E+15,茶碗蒸配方,,,,,,
110020Text,6.88874E+15,鳗鱼盖饭配方,,,,,,
110021Text,6.88874E+15,烤生蚝配方,,,,,,
110022Text,6.88874E+15,亲子丼配方,,,,,,
110023Text,6.88874E+15,咖喱蛋包饭配方,,,,,,
110024Text,6.88874E+15,可乐饼配方,,,,,,
110025Text,6.88874E+15,明太子烤土豆配方,,,,,,
110026Text,6.88874E+15,关东煮配方,,,,,,
110027Text,6.88874E+15,寿喜烧配方,,,,,,
110028Text,6.88874E+15,玉子烧配方,,,,,,
110029Text,6.88874E+15,鲷鱼烧配方,,,,,,
110030Text,6.88874E+15,可丽饼配方,,,,,,
110031Text,6.88874E+15,蛋糕配方,,,,,,
110032Text,6.88874E+15,布丁配方,,,,,,
110033Text,6.88874E+15,冰淇淋配方,,,,,,
110034Text,6.88874E+15,肉咖喱配方,,,,,,
110035Text,6.88874E+15,变异章鱼触手意面 配方,,,,,,
110036Text,6.88874E+15,变异杰克南瓜浓汤配方,,,,,,
110037Text,6.88874E+15,变异水煮大蝎子与行走菇配方,,,,,,
110038Text,6.88874E+15,变异奇怪的鸡蛋包饭配方,,,,,,
110039Text,6.88874E+15,变异史莱姆牛奶雪糕配方,,,,,,
120000Text,6.88874E+15,便当,,,,,,
120001Text,6.88874E+15,水果沙拉,,,,,,
120002Text,6.88874E+15,蛋炒饭,,,,,,
120003Text,6.88874E+15,八宝菜,,,,,,
120004Text,6.88874E+15,饭团,,,,,,
120005Text,6.88874E+15,海鲜饭团,,,,,,
120006Text,6.88874E+15,海鲜寿司,,,,,,
120007Text,6.88874E+15,刺身料理,,,,,,
120008Text,6.88874E+15,香煎鱼,,,,,,
120009Text,6.88874E+15,杂蔬海鲜天妇罗,,,,,,
120010Text,6.88874E+15,大阪烧,,,,,,
120011Text,6.88874E+15,章鱼小丸子,,,,,,
120012Text,6.88874E+15,煎饺,,,,,,
120013Text,6.88874E+15,生菜鸡胸肉沙拉,,,,,,
120014Text,6.88874E+15,芝士焗龙虾,,,,,,
120015Text,6.88874E+15,海鲜炒面,,,,,,
120016Text,6.88874E+15,煎牛排,,,,,,
120017Text,6.88874E+15,豚骨拉面,,,,,,
120018Text,6.88874E+15,乌冬面,,,,,,
120019Text,6.88874E+15,味增汤,,,,,,
120020Text,6.88874E+15,茶碗蒸,,,,,,
120021Text,6.88874E+15,鳗鱼盖饭,,,,,,
120022Text,6.88874E+15,烤生蚝,,,,,,
120023Text,6.88874E+15,亲子丼,,,,,,
120024Text,6.88874E+15,咖喱蛋包饭,,,,,,
120025Text,6.88874E+15,可乐饼,,,,,,
120026Text,6.88874E+15,明太子烤土豆,,,,,,
120027Text,6.88874E+15,关东煮,,,,,,
120028Text,6.88874E+15,寿喜烧,,,,,,
120029Text,6.88874E+15,玉子烧,,,,,,
120030Text,6.88874E+15,鲷鱼烧,,,,,,
120031Text,6.88874E+15,可丽饼,,,,,,
120032Text,6.88874E+15,蛋糕,,,,,,
120033Text,6.88874E+15,布丁,,,,,,
120034Text,6.88874E+15,冰淇淋,,,,,,
120035Text,6.88874E+15,肉咖喱,,,,,,
120036Text,6.88874E+15,变异章鱼触手意面 ,,,,,,
120037Text,6.88874E+15,变异杰克南瓜浓汤,,,,,,
120038Text,6.88874E+15,变异水煮大蝎子与行走菇,,,,,,
120039Text,6.88874E+15,变异奇怪的鸡蛋包饭,,,,,,
120040Text,6.88874E+15,变异史莱姆牛奶雪糕,,,,,,
200000Text,6.88874E+15,星野休憩,,,,,,
200001Text,6.88874E+15,晚风橘绘,,,,,,
200002Text,6.88874E+15,窗边白笺,,,,,,
200003Text,6.88874E+15,青空信约,,,,,,
210000Text,6.88874E+15,挂轴,,,,,,
210001Text,6.88874E+15,文件夹,,,,,,
210002Text,6.88874E+15,帆布包,,,,,,
210003Text,6.88874E+15,明信片,,,,,,
210004Text,6.88874E+15,立牌,,,,,,
210005Text,6.88874E+15,毯子_星织款,,,,,,
210006Text,6.88874E+15,毯子_漫印款,,,,,,
210007Text,6.88874E+15,毯子_夜织款,,,,,,
210008Text,6.88874E+15,抱枕_软拥款,,,,,,
210009Text,6.88874E+15,抱枕_双面款,,,,,,
210010Text,6.88874E+15,抱枕_半身款,,,,,,
210011Text,6.88874E+15,画册_原画款,,,,,,
210012Text,6.88874E+15,画册_典藏款,,,,,,
210013Text,6.88874E+15,画册_全彩款,,,,,,
210014Text,6.88874E+15,徽章_亮闪款,,,,,,
210015Text,6.88874E+15,徽章_哑光款,,,,,,
210016Text,6.88874E+15,徽章_闪银款,,,,,,
210017Text,6.88874E+15,海报,,,,,,
210018Text,6.88874E+15,镭射票,,,,,,
210019Text,6.88874E+15,手机壳,,,,,,
220000Text,6.88874E+15,聚酯斜纹,,,,,,
220001Text,6.88874E+15,四面弹莱卡,,,,,,
220002Text,6.88874E+15,色丁缎面,,,,,,
220003Text,6.88874E+15,雪纺,,,,,,
220004Text,6.88874E+15,塔夫绸,,,,,,
220005Text,6.88874E+15,丝绒,,,,,,
220006Text,6.88874E+15,PU 仿皮,,,,,,
220007Text,6.88874E+15,纯棉府绸,,,,,,
220008Text,6.88874E+15,欧根纱,,,,,,
220009Text,6.88874E+15,针织摇粒绒,,,,,,
300000Text,6.88874E+15,道具1,,,,,,
300001Text,6.88874E+15,道具2,,,,,,
300002Text,6.88874E+15,道具3,,,,,,
300003Text,6.88874E+15,道具4,,,,,,
300004Text,6.88874E+15,道具5,,,,,,
300005Text,6.88874E+15,道具6,,,,,,
300006Text,6.88874E+15,道具7,,,,,,
300007Text,6.88874E+15,道具8,,,,,,
300008Text,6.88874E+15,道具9,,,,,,
300009Text,6.88874E+15,道具10,,,,,,
130000Text,6.88874E+15,初级鱼饵,,,,,,
130001Text,6.88874E+15,中级鱼饵,,,,,,
130002Text,6.88874E+15,高级鱼饵,,,,,,
140000Text,6.88874E+15,竹鱼竿,,,,,,
140001Text,6.88874E+15,玻璃纤维竿,,,,,,
140002Text,6.88874E+15,铱金鱼竿,,,,,,
140003Text,6.88874E+15,高级铱金鱼竿,,,,,,
150000Text,6.88874E+15,情趣道具1,,,,,,
150001Text,6.88874E+15,情趣道具2,,,,,,
150002Text,6.88874E+15,情趣道具3,,,,,,
150003Text,6.88874E+15,情趣道具4,,,,,,
150004Text,6.88874E+15,情趣道具5,,,,,,
150005Text,6.88874E+15,情趣道具6,,,,,,
150006Text,6.88874E+15,情趣道具7,,,,,,
150007Text,6.88874E+15,情趣道具8,,,,,,
150008Text,6.88874E+15,情趣道具9,,,,,,
150009Text,6.88874E+15,情趣道具10,,,,,,
310000Name,6.88874E+15,少年剑士,,,,,,
310001Name,6.88874E+15,魔法少女,,,,,,
310002Name,6.88874E+15,日常校服少女,,,,,,
310003Name,6.88874E+15,棒球少年,,,,,,
310004Name,6.88874E+15,电竞少年,,,,,,
310005Name,6.88874E+15,居家少女,,,,,,
310006Name,6.88874E+15,骑士侍从,,,,,,
310007Name,6.88874E+15,见习法师,,,,,,
310008Name,6.88874E+15,短跑运动员,,,,,,
310009Name,6.88874E+15,露营少年,,,,,,
310010Name,6.88874E+15,水手少女,,,,,,
310011Name,6.88874E+15,机车少年,,,,,,
310012Name,6.88874E+15,花店少女,,,,,,
310013Name,6.88874E+15,面包师少年,,,,,,
310014Name,6.88874E+15,图书馆少女,,,,,,
310015Name,6.88874E+15,滑板少年,,,,,,
310016Name,6.88874E+15,茶艺少女,,,,,,
310017Name,6.88874E+15,汽修少年,,,,,,
310018Name,6.88874E+15,摄影少女,,,,,,
310019Name,6.88874E+15,骑行少年,,,,,,
310020Name,6.88874E+15,暗夜忍者,,,,,,
310021Name,6.88874E+15,圣辉修女,,,,,,
310022Name,6.88874E+15,龙纹武士,,,,,,
310023Name,6.88874E+15,星海歌姬,,,,,,
310024Name,6.88874E+15,白虎猎手,,,,,,
310025Name,6.88874E+15,狐妖巫女,,,,,,
310026Name,6.88874E+15,重装卫士,,,,,,
310027Name,6.88874E+15,月影刺客,,,,,,
310028Name,6.88874E+15,蔷薇骑士,,,,,,
310029Name,6.88874E+15,极光魔法师,,,,,,
310030Name,6.88874E+15,耀光剑士,,,,,,
310031Name,6.88874E+15,星落歌姬,,,,,,
310032Name,6.88874E+15,绯夜忍者,,,,,,
310033Name,6.88874E+15,鎏金龙武士,,,,,,
310034Name,6.88874E+15,极昼修女,,,,,,
310035Name,6.88874E+15,苍雷猎手,,,,,,
310036Name,6.88874E+15,幻梦狐妖,,,,,,
310037Name,6.88874E+15,破晓骑士,,,,,,
310038Name,6.88874E+15,永夜法师,,,,,,
310039Name,6.88874E+15,星痕卫士,,,,,,
310000Text,6.88874E+15,少年剑士,,,,,,
310001Text,6.88874E+15,魔法少女,,,,,,
310002Text,6.88874E+15,日常校服少女,,,,,,
310003Text,6.88874E+15,棒球少年,,,,,,
310004Text,6.88874E+15,电竞少年,,,,,,
310005Text,6.88874E+15,居家少女,,,,,,
310006Text,6.88874E+15,骑士侍从,,,,,,
310007Text,6.88874E+15,见习法师,,,,,,
310008Text,6.88874E+15,短跑运动员,,,,,,
310009Text,6.88874E+15,露营少年,,,,,,
310010Text,6.88874E+15,水手少女,,,,,,
310011Text,6.88874E+15,机车少年,,,,,,
310012Text,6.88874E+15,花店少女,,,,,,
310013Text,6.88874E+15,面包师少年,,,,,,
310014Text,6.88874E+15,图书馆少女,,,,,,
310015Text,6.88874E+15,滑板少年,,,,,,
310016Text,6.88874E+15,茶艺少女,,,,,,
310017Text,6.88874E+15,汽修少年,,,,,,
310018Text,6.88874E+15,摄影少女,,,,,,
310019Text,6.88874E+15,骑行少年,,,,,,
310020Text,6.88874E+15,暗夜忍者,,,,,,
310021Text,6.88874E+15,圣辉修女,,,,,,
310022Text,6.88874E+15,龙纹武士,,,,,,
310023Text,6.88874E+15,星海歌姬,,,,,,
310024Text,6.88874E+15,白虎猎手,,,,,,
310025Text,6.88874E+15,狐妖巫女,,,,,,
310026Text,6.88874E+15,重装卫士,,,,,,
310027Text,6.88874E+15,月影刺客,,,,,,
310028Text,6.88874E+15,蔷薇骑士,,,,,,
310029Text,6.88874E+15,极光魔法师,,,,,,
310030Text,6.88874E+15,耀光剑士,,,,,,
310031Text,6.88874E+15,星落歌姬,,,,,,
310032Text,6.88874E+15,绯夜忍者,,,,,,
310033Text,6.88874E+15,鎏金龙武士,,,,,,
310034Text,6.88874E+15,极昼修女,,,,,,
310035Text,6.88874E+15,苍雷猎手,,,,,,
310036Text,6.88874E+15,幻梦狐妖,,,,,,
310037Text,6.88874E+15,破晓骑士,,,,,,
310038Text,6.88874E+15,永夜法师,,,,,,
310039Text,6.88874E+15,星痕卫士,,,,,,
